Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Roll,Pitch,YawIMU,MagX,MagY,MagZ,Lat,Lon,Alt,Speed,Course,Sats,PDOP,HDOP,VDOP
2025-06-06T17:58:19.169373,0.009,-0.726,-13.306,-6.287,3.479,14.469,-41.292,82.678,-128305380748808945664.000,0,0,0,37.862701,-122.313080,-7.0,0.926,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.274363,0.009,-0.778,-12.756,-13.672,-5.554,14.474,-40.435,82.573,-128305380748808945664.000,0,0,0,37.862701,-122.313080,-7.0,0.907,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.364497,0.019,-0.860,-15.076,-19.958,-10.071,14.474,-38.793,81.727,-128305380748808945664.000,0,0,0,37.862701,-122.313080,-7.0,0.907,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.470345,0.036,-0.946,-15.747,-24.353,-9.155,14.469,-36.546,80.728,-128305380748808945664.000,0,0,0,37.862701,-122.313080,-7.0,0.888,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.573701,0.054,-0.998,-14.038,-25.513,-6.958,14.474,-33.942,79.920,-128305380748808945664.000,0,0,0,37.862701,-122.313080,-7.0,0.888,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.668622,0.046,-1.001,-10.437,-23.987,-4.395,14.485,-31.339,79.349,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.870,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.770112,0.035,-0.974,-1.709,-17.517,-5.127,14.474,-29.103,78.959,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.870,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.873348,0.023,-0.944,0.977,-11.597,-6.042,14.474,-27.488,78.398,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.851,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:19.979256,0.018,-0.925,3.845,-1.953,-3.357,14.485,-26.653,77.915,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.851,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.071590,0.022,-0.896,6.042,4.456,1.160,14.491,-26.686,77.778,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.833,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.162296,0.032,-0.853,9.216,10.254,6.775,14.474,-27.488,78.206,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.833,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.265269,0.019,-0.817,13.672,14.160,8.911,14.474,-28.790,79.003,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.833,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.368405,0.009,-0.821,18.372,16.296,6.531,14.474,-30.443,79.832,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.777,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.469523,-0.017,-0.851,20.325,16.968,4.028,14.458,-32.162,80.338,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.703,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.565139,-0.039,-0.872,20.325,16.968,4.028,14.469,-33.832,80.744,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.703,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:20.663181,-0.024,-0.875,10.986,10.559,7.629,14.458,-35.239,81.337,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.388,52.85,35,0.00,0.50,0.00
2025-06-06T17:58:20.767341,-0.058,-0.852,4.089,7.202,11.780,14.458,-36.129,82.343,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.388,52.85,35,0.00,0.50,0.00
2025-06-06T17:58:20.864573,-0.029,-0.831,-2.930,3.113,13.245,14.491,-36.755,83.661,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,35,0.00,0.50,0.00
2025-06-06T17:58:20.963020,-0.030,-0.816,-10.620,-3.235,11.047,14.458,-36.700,84.875,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,35,0.00,0.50,0.00
2025-06-06T17:58:21.061032,-0.010,-0.829,-15.808,-9.399,4.578,14.469,-36.183,85.699,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,35,0.00,0.50,0.00
2025-06-06T17:58:21.167666,0.000,-0.872,-18.494,-13.489,-2.136,14.485,-35.085,85.798,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.333,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.266085,0.014,-0.928,-19.043,-17.029,-6.592,14.474,-33.569,85.325,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.361544,0.043,-0.971,-18.921,-16.968,-4.578,14.469,-31.805,84.710,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.461759,0.057,-0.983,-17.273,-15.747,2.319,14.474,-30.146,84.584,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.333,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.579905,0.063,-0.963,-13.916,-12.268,8.240,14.474,-28.806,85.139,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.333,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.671537,0.060,-0.926,-10.254,-9.399,10.376,14.485,-27.894,86.149,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.766300,0.034,-0.897,-2.563,-3.418,5.310,14.485,-27.372,86.984,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.870290,0.015,-0.864,5.432,1.770,-0.732,14.474,-27.279,87.171,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:21.961675,0.002,-0.828,10.559,8.423,-1.770,14.485,-27.729,87.017,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.351,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.071149,-0.012,-0.789,12.146,14.587,1.038,14.474,-28.845,86.940,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.333,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.162675,-0.003,-0.805,12.146,14.587,1.038,14.474,-30.602,87.396,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.333,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.255762,-0.000,-0.845,12.146,14.587,1.038,14.485,-32.585,88.473,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.333,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.362960,-0.027,-0.896,7.019,16.724,11.780,14.474,-34.519,89.747,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.296,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.447804,0.004,-0.936,2.563,12.451,6.714,14.485,-36.046,90.654,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.259,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.555519,-0.014,-0.942,4.150,8.789,0.916,14.491,-37.090,91.011,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.259,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.659896,-0.010,-0.929,1.892,2.930,-2.991,14.485,-37.694,90.895,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.259,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.770104,-0.021,-0.900,-2.014,-0.854,-3.113,14.469,-37.744,90.555,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.222,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.855747,-0.006,-0.860,-6.348,-3.967,-2.136,14.458,-37.744,90.555,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:22.951815,0.000,-0.827,-6.348,-3.967,-2.136,14.491,-37.024,90.049,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.055815,0.002,-0.823,-9.644,-5.737,-5.798,14.474,-36.431,89.610,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.150988,-0.002,-0.839,-9.583,-6.531,-9.277,14.469,-35.739,88.852,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.257133,0.004,-0.860,-9.583,-6.531,-9.277,14.474,-34.920,87.803,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.348556,0.002,-0.872,-8.484,-8.179,-10.742,14.474,-33.948,86.688,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.450064,0.009,-0.871,-8.179,-7.568,-7.751,14.491,-32.997,85.721,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.550340,0.023,-0.871,-6.836,-6.348,-2.197,14.491,-32.168,85.215,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.650596,0.019,-0.878,-3.601,-2.563,2.258,14.474,-31.679,85.248,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.751692,0.020,-0.878,0.488,1.343,4.395,14.474,-31.641,85.578,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.846076,0.013,-0.873,4.150,5.859,5.005,14.474,-32.025,86.067,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:23.952803,0.005,-0.860,7.935,11.414,3.906,14.474,-32.915,86.528,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.051091,-0.001,-0.824,10.315,15.686,2.991,14.469,-34.239,86.869,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.146522,-0.004,-0.783,10.315,15.686,2.991,14.491,-35.854,87.149,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.247988,-0.007,-0.779,8.362,14.282,3.845,14.474,-37.529,87.473,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.350928,0.004,-0.807,5.554,8.972,4.333,14.474,-38.881,87.913,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.439977,-0.009,-0.840,4.578,3.235,1.953,14.469,-39.578,88.259,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.552578,-0.005,-0.869,3.845,-3.113,-3.784,14.474,-39.666,88.204,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.645953,-0.011,-0.888,3.418,-7.751,-11.353,14.474,-39.034,87.440,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.753894,-0.001,-0.893,3.174,-11.353,-18.066,14.485,-37.930,85.946,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.166,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.846376,0.009,-0.880,3.174,-11.353,-18.066,14.474,-36.480,83.952,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:24.954574,0.036,-0.857,1.892,-10.193,-19.653,14.474,-35.041,81.876,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.037527,0.046,-0.856,2.136,-8.606,-14.526,14.458,-33.766,80.145,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.149721,0.051,-0.876,4.578,-5.737,-7.812,14.485,-32.811,79.019,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.222,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.243577,0.046,-0.912,6.470,-3.479,-2.014,14.458,-32.212,78.541,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.222,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.350208,0.023,-0.935,9.521,-0.916,1.526,14.474,-31.926,78.541,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.222,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.442109,-0.014,-0.930,12.085,1.343,2.930,14.474,-31.932,78.777,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.222,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.540161,-0.044,-0.891,12.634,3.174,2.991,14.485,-32.151,79.091,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.203,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.646661,-0.055,-0.821,11.230,2.441,1.648,14.485,-32.481,79.327,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.749000,-0.026,-0.789,6.470,-0.854,-1.465,14.469,-32.640,79.393,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.850788,-0.018,-0.786,6.470,-0.854,-1.465,14.474,-32.465,79.080,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:25.941500,-0.002,-0.828,6.470,-0.854,-1.465,14.474,-32.009,78.426,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.053424,0.009,-0.900,6.470,-0.854,-1.465,14.469,-31.179,77.454,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.148,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.142267,0.018,-0.979,-1.953,-9.705,-9.033,14.485,-30.168,76.492,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.233855,0.030,-1.031,-1.099,-10.071,-6.409,14.491,-29.169,75.701,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.335288,0.028,-1.047,0.488,-8.240,-3.235,14.491,-28.218,75.229,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.451188,0.024,-1.022,3.662,-5.859,-1.160,14.491,-27.477,75.020,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.548337,0.016,-0.975,6.836,-1.282,-0.977,14.458,-27.032,74.932,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.111,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.636156,-0.001,-0.910,9.888,1.221,-3.601,14.474,-26.906,74.718,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.111,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.862540,-0.011,-0.795,9.888,1.221,-3.601,14.474,-27.867,73.257,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.092,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:26.933711,-0.009,-0.828,9.888,1.221,-3.601,14.474,-28.652,72.059,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.092,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.031129,-0.011,-0.885,9.888,1.221,-3.601,14.469,-29.306,70.900,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.092,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.125905,-0.013,-0.939,6.714,2.502,-6.042,14.469,-29.734,70.120,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.092,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.240827,-0.011,-0.962,3.113,0.061,-3.296,14.485,-29.883,69.631,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.092,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.340591,-0.020,-0.959,-0.061,-0.427,-2.563,14.469,-29.850,69.379,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.111,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.452327,-0.018,-0.923,-2.014,-1.160,-4.456,14.485,-29.789,69.038,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.111,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.534611,-0.019,-0.878,-3.296,-1.953,-8.179,14.469,-29.789,69.038,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.650189,-0.003,-0.855,-5.493,-2.441,-9.827,14.469,-29.438,67.478,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.129,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.745906,0.009,-0.877,-5.493,-2.441,-9.827,14.491,-29.130,66.555,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.166,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.856245,0.042,-0.927,-8.728,-2.991,-4.822,14.469,-28.779,65.907,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.166,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:27.954920,0.055,-0.974,-6.836,-2.319,-2.258,14.491,-28.449,65.561,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:28.056843,0.042,-1.001,-3.052,0.488,-2.136,14.469,-28.334,65.369,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
2025-06-06T17:58:28.130462,0.015,-0.991,0.671,1.953,-3.784,14.474,-28.427,65.078,-128305380748808945664.000,0,0,0,37.862698,-122.313080,-7.0,0.185,52.85,34,0.00,0.50,0.00
